"LastWriteTime","SizeMB","Name","FullName"
"18/05/2026 22:05:16","0","DEPLOY-ISTRUZIONI (1).md","C:\Users\simone\Downloads\DEPLOY-ISTRUZIONI (1).md"
"18/05/2026 22:04:40","0","DEPLOY-ISTRUZIONI.md","C:\Users\simone\Downloads\DEPLOY-ISTRUZIONI.md"
"18/05/2026 21:34:58","0,01","launch.json","C:\ExternalOpinion_Agent\.vscode\launch.json"
"18/05/2026 01:32:31","0","## GitHub Copilot Chat.md","C:\ExternalOpinion_Agent\analizza_caso.py\## GitHub Copilot Chat.md"
"17/05/2026 22:31:21","6,67","Claude Setup (3).exe","C:\Users\simone\Downloads\Claude Setup (3).exe"
"17/05/2026 18:28:57","0","partenza","G:\Il mio Drive\External Opinion  │ ├── v11_stable  │   ├── index.html │   ├── assets  │   ├~└── ... │ └── v12_final      ├── index.html     ├── assets      ├── modules      └── docs\partenza"
"17/05/2026 17:46:50","0,03","BUSINESS_PLAN_ExternalOpinion_2025-2028.txt","C:\ExternalOpinion_Agent\BUSINESS_PLAN_ExternalOpinion_2025-2028.txt"
"17/05/2026 17:45:47","0,03","BUSINESS_PLAN_ExternalOpinion_2025-2028.txt","C:\Users\simone\Downloads\BUSINESS_PLAN_ExternalOpinion_2025-2028.txt"
"17/05/2026 17:45:38","0,03","BUSINESS_PLAN_ExternalOpinion_2025-2028.txt","G:\Il mio Drive\BUSINESS_PLAN_ExternalOpinion_2025-2028.txt"
"16/05/2026 18:49:48","0","package 19 jonson .txt","G:\Il mio Drive\External Opinion  │ ├── v11_stable  │   ├── index.html │   ├── assets  │   ├~└── ... │ └── v12_final      ├── index.html     ├── assets      ├── modules      └── docs\package 19 jonson .txt"
"16/05/2026 18:48:26","0","audit 19.txt","G:\Il mio Drive\External Opinion  │ ├── v11_stable  │   ├── index.html │   ├── assets  │   ├~└── ... │ └── v12_final      ├── index.html     ├── assets      ├── modules      └── docs\audit 19.txt"
"16/05/2026 18:47:18","0,01","pileline 19 js const pdf. txt","G:\Il mio Drive\External Opinion  │ ├── v11_stable  │   ├── index.html │   ├── assets  │   ├~└── ... │ └── v12_final      ├── index.html     ├── assets      ├── modules      └── docs\pileline 19 js const pdf. txt"
"16/05/2026 18:46:21","0,01","deterministic 19 .txt","G:\Il mio Drive\External Opinion  │ ├── v11_stable  │   ├── index.html │   ├── assets  │   ├~└── ... │ └── v12_final      ├── index.html     ├── assets      ├── modules      └── docs\deterministic 19 .txt"
"16/05/2026 18:45:03","0,01","server js 19     .txt","G:\Il mio Drive\External Opinion  │ ├── v11_stable  │   ├── index.html │   ├── assets  │   ├~└── ... │ └── v12_final      ├── index.html     ├── assets      ├── modules      └── docs\server js 19     .txt"
"16/05/2026 18:42:42","0","Versione aggiornata 19 .txt","G:\Il mio Drive\External Opinion  │ ├── v11_stable  │   ├── index.html │   ├── assets  │   ├~└── ... │ └── v12_final      ├── index.html     ├── assets      ├── modules      └── docs\Versione aggiornata 19 .txt"
"16/05/2026 18:24:53","0,03","Perfetto. Ho.txt","G:\Il mio Drive\External Opinion  │ ├── v11_stable  │   ├── index.html │   ├── assets  │   ├~└── ... │ └── v12_final      ├── index.html     ├── assets      ├── modules      └── docs\Perfetto. Ho.txt"
"16/05/2026 17:06:37","0,01","agent_reporter.js","C:\ExternalOpinion_Agent\agent_reporter.js"
"16/05/2026 16:28:34","0,01","PROMPT_OPERATIVI_v18.txt","G:\Il mio Drive\PROMPT_OPERATIVI_v18.txt"
"16/05/2026 16:28:34","0,01","PROMPT_OPERATIVI_v18.txt","C:\ExternalOpinion_Agent\assets\canonical\DRIVE_EXTERNALOPINION\OPERATIVO\PROMPT_OPERATIVI_v18.txt"
"16/05/2026 16:26:02","0,01","dagworker-scraper.js","C:\ExternalOpinion_Agent\dagworker-scraper.js"
"16/05/2026 16:24:07","0,01","PROMPT_OPERATIVI_v18 (2).txt","C:\Users\simone\Downloads\PROMPT_OPERATIVI_v18 (2).txt"
"16/05/2026 16:22:50","0","gemini-code-1778941192304.txt","C:\Users\simone\Downloads\gemini-code-1778941192304.txt"
"16/05/2026 16:19:44","0","gemini-code-1778941183950.txt","C:\Users\simone\Downloads\gemini-code-1778941183950.txt"
"16/05/2026 16:17:46","0,01","PROMPT_OPERATIVI_v18.txt","C:\Users\simone\Downloads\PROMPT_OPERATIVI_v18.txt"
"16/05/2026 16:10:43","0,01","PROMPT_OPERATIVI_v18 (1).txt","G:\Il mio Drive\PROMPT_OPERATIVI_v18 (1).txt"
"16/05/2026 15:50:25","0","package (2).json","C:\Users\simone\Downloads\package (2).json"
"16/05/2026 15:36:32","0","gemini-code-1778938589747.sh","C:\Users\simone\Downloads\gemini-code-1778938589747.sh"
"16/05/2026 15:36:01","0","gemini-code-1778938560220.txt","C:\Users\simone\Downloads\gemini-code-1778938560220.txt"
"16/05/2026 14:59:26","0","REPORT_AGENT_MO1123-ORDINANZA_DI_VENDITA.pdf.txt","C:\ExternalOpinion_Agent\REPORT_FINALI\REPORT_AGENT_MO1123-ORDINANZA_DI_VENDITA.pdf.txt"
"16/05/2026 14:52:00","0,01","PROMPT_OPERATIVI_v18 (1).txt","C:\Users\simone\Downloads\PROMPT_OPERATIVI_v18 (1).txt"
"16/05/2026 14:36:25","0,01","PROMPT_OPERATIVI_v18 (2).txt","G:\Il mio Drive\PROMPT_OPERATIVI_v18 (2).txt"
"16/05/2026 14:28:36","0","package (1).json","C:\Users\simone\Downloads\package (1).json"
"16/05/2026 14:21:19","0,02","server (3).js","C:\Users\simone\Downloads\server (3).js"
"16/05/2026 11:00:35","0,01","orchestrator.js","C:\Users\simone\Desktop\ExternalOpinion_Agent\orchestrator.js"
"16/05/2026 10:52:42","0,01","orchestrator.js","C:\Users\simone\Desktop\external-opinion\orchestrator.js"
"16/05/2026 09:08:10","0","REPORT_AGENT_9c84046971664b27667e73bd925702e2.pdf.txt","C:\ExternalOpinion_Agent\REPORT_FINALI\REPORT_AGENT_9c84046971664b27667e73bd925702e2.pdf.txt"
"16/05/2026 08:25:58","0,01","orchestrator_cascade.js","C:\Users\simone\Downloads\orchestrator_cascade.js"
"16/05/2026 08:15:19","0,01","CASCADE_CONFIG.json","C:\ExternalOpinion_Agent\assets\canonical\DRIVE_EXTERNALOPINION\TECNICO\CASCADE_CONFIG.json"
"16/05/2026 08:15:19","0,01","CASCADE_CONFIG.json","G:\Il mio Drive\CASCADE_CONFIG.json"
"16/05/2026 07:54:23","0,01","CASCADE CORE-X.txt","G:\Il mio Drive\External Opinion  │ ├── v11_stable  │   ├── index.html │   ├── assets  │   ├~└── ... │ └── v12_final      ├── index.html     ├── assets      ├── modules      └── docs\CASCADE CORE-X.txt"
"16/05/2026 07:33:50","0","CASCADE.txt","G:\Il mio Drive\External Opinion  │ ├── v11_stable  │   ├── index.html │   ├── assets  │   ├~└── ... │ └── v12_final      ├── index.html     ├── assets      ├── modules      └── docs\CASCADE.txt"
"16/05/2026 06:45:19","0","gemini-code-1778906719291.txt","C:\Users\simone\Downloads\gemini-code-1778906719291.txt"
"16/05/2026 04:49:36","0","normative_database.json","C:\ExternalOpinion_Agent\normative_database.json"
"16/05/2026 01:31:26","0,01","api-endpoints.js","C:\Users\simone\Desktop\ExternalOpinion_Agent\api-endpoints.js"
"16/05/2026 01:17:04","0,02","ARCHITECTURE_V18.3.md","C:\ExternalOpinion_Agent\ARCHITECTURE_V18.3.md"
"16/05/2026 01:17:04","0,02","ARCHITECTURE_V18.3.md","C:\Users\simone\Desktop\ExternalOpinion_Agent\ARCHITECTURE_V18.3.md"
"16/05/2026 01:17:04","0,01","server-v18.3.js","C:\Users\simone\Desktop\ExternalOpinion_Agent\server-v18.3.js"
"16/05/2026 01:17:04","0,01","MIGRATION_V18.2_TO_V18.3.md","C:\Users\simone\Desktop\ExternalOpinion_Agent\MIGRATION_V18.2_TO_V18.3.md"
"16/05/2026 01:17:04","0,01","MIGRATION_V18.2_TO_V18.3.md","C:\ExternalOpinion_Agent\MIGRATION_V18.2_TO_V18.3.md"
"16/05/2026 01:12:50","0,01","dag-orchestrator.js","C:\Users\simone\Desktop\ExternalOpinion_Agent\dag-orchestrator.js"
"16/05/2026 01:12:50","0,01","middleware-security.js","C:\Users\simone\Desktop\ExternalOpinion_Agent\middleware-security.js"
"16/05/2026 01:10:01","0","worker-notify.js","C:\Users\simone\Desktop\ExternalOpinion_Agent\worker-notify.js"
"16/05/2026 01:10:01","0,01","worker-report.js","C:\Users\simone\Desktop\ExternalOpinion_Agent\worker-report.js"
"16/05/2026 01:09:39","0,01","worker-scoring.js","C:\Users\simone\Desktop\ExternalOpinion_Agent\worker-scoring.js"
"16/05/2026 01:09:39","0","worker-llm.js","C:\Users\simone\Desktop\ExternalOpinion_Agent\worker-llm.js"
"16/05/2026 01:09:39","0","worker-ocr.js","C:\Users\simone\Desktop\ExternalOpinion_Agent\worker-ocr.js"
"16/05/2026 01:09:39","0","worker-scraper.js","C:\Users\simone\Desktop\ExternalOpinion_Agent\worker-scraper.js"
"16/05/2026 01:06:49","0,01","stripe-webhook-handler.js","C:\Users\simone\Desktop\ExternalOpinion_Agent\stripe-webhook-handler.js"
"16/05/2026 01:06:47","0,01","ai-fallback-handler.js","C:\Users\simone\Desktop\ExternalOpinion_Agent\ai-fallback-handler.js"
"16/05/2026 01:05:36","0,01","explainability-engine.js","C:\ExternalOpinion_Agent\explainability-engine.js"
"16/05/2026 01:05:36","0,01","explainability-engine.js","C:\Users\simone\Desktop\ExternalOpinion_Agent\explainability-engine.js"
"16/05/2026 01:04:41","0,01","worker-analysis.js","C:\Users\simone\Desktop\ExternalOpinion_Agent\worker-analysis.js"
"15/05/2026 23:37:20","0","Qwen_markdown_20260515_pdfawdgco.md","C:\Users\simone\Downloads\Qwen_markdown_20260515_pdfawdgco.md"
"15/05/2026 22:43:03","0","financial_tracking.js","C:\Users\simone\Desktop\ExternalOpinion_Agent\financial_tracking.js"
"15/05/2026 22:43:03","0","financial_tracking.js","C:\ExternalOpinion_Agent\financial_tracking.js"
"15/05/2026 22:43:03","0","normative_db.js","C:\Users\simone\Desktop\ExternalOpinion_Agent\normative_db.js"
"15/05/2026 22:43:03","0","normative_db.js","C:\ExternalOpinion_Agent\normative_db.js"
"15/05/2026 22:43:03","0,01","agent_reporter.js","C:\Users\simone\Desktop\ExternalOpinion_Agent\agent_reporter.js"
"15/05/2026 22:43:03","0,01","data_synthesis.js","C:\ExternalOpinion_Agent\data_synthesis.js"
"15/05/2026 22:43:03","0,01","data_synthesis.js","C:\Users\simone\Desktop\ExternalOpinion_Agent\data_synthesis.js"
"15/05/2026 22:40:03","0,03","server.js","C:\Users\simone\Desktop\ExternalOpinion_Agent\server.js"
"15/05/2026 22:38:43","0,01","agent_estimator.js","C:\ExternalOpinion_Agent\agent_estimator.js"
"15/05/2026 22:38:43","0,01","agent_estimator.js","C:\Users\simone\Desktop\ExternalOpinion_Agent\agent_estimator.js"
"15/05/2026 22:23:37","0,01","SYSTEM_PROMPT.txt","C:\ExternalOpinion_Agent\SYSTEM_PROMPT.txt"
"15/05/2026 22:23:37","0,01","SYSTEM_PROMPT.txt","C:\Users\simone\Desktop\ExternalOpinion_Agent\SYSTEM_PROMPT.txt"
"15/05/2026 22:17:17","0,01","SYSTEM_PROMPT_AGENTE.txt","C:\Users\simone\Downloads\SYSTEM_PROMPT_AGENTE.txt"
"15/05/2026 22:10:16","0,29","package-lock.json","C:\Users\simone\Desktop\ExternalOpinion_Agent\package-lock.json"
"15/05/2026 22:06:54","0","SYSTEM_PROMPT.txt","C:\Users\simone\Downloads\SYSTEM_PROMPT.txt"
"15/05/2026 03:22:47","0","worker.js","C:\ExternalOpinion_Agent\worker.js"
"15/05/2026 03:22:47","0","worker.js","C:\Users\simone\Desktop\ExternalOpinion_Agent\worker.js"
"15/05/2026 03:20:45","0","package.json","C:\Users\simone\Desktop\ExternalOpinion_Agent\package.json"
"15/05/2026 00:47:27","0,01","Qwen_javascript_20260515_ez0cz8gva.js","C:\Users\simone\Downloads\Qwen_javascript_20260515_ez0cz8gva.js"
"15/05/2026 00:37:39","0,01","Qwen_javascript_20260515_9ld5pje7m.js","C:\Users\simone\Downloads\Qwen_javascript_20260515_9ld5pje7m.js"
"15/05/2026 00:32:03","0","Qwen_markdown_20260515_dl4msrm46.md","C:\Users\simone\Downloads\Qwen_markdown_20260515_dl4msrm46.md"
"14/05/2026 21:46:14","0","Qwen_markdown_20260514_22a5ot7vs.md","C:\Users\simone\Downloads\Qwen_markdown_20260514_22a5ot7vs.md"
"14/05/2026 21:45:46","0","Qwen_markdown_20260514_cxiek0lnf.md","C:\Users\simone\Downloads\Qwen_markdown_20260514_cxiek0lnf.md"
"14/05/2026 13:54:10","0,01","server.js","C:\Users\simone\OneDrive\server.js"
"14/05/2026 03:51:48","0","gemini-code-1778723469236.js","C:\Users\simone\Downloads\gemini-code-1778723469236.js"
"14/05/2026 03:20:46","0","gemini-code-1778721633101.js","C:\Users\simone\Downloads\gemini-code-1778721633101.js"
"14/05/2026 03:09:49","0","gemini-code-1778720961813.js","C:\Users\simone\Downloads\gemini-code-1778720961813.js"
"14/05/2026 02:19:46","0","gemini-code-1778717937517.js","C:\Users\simone\Downloads\gemini-code-1778717937517.js"
"14/05/2026 02:12:14","0","const fs =.txt","G:\Il mio Drive\External Opinion  │ ├── v11_stable  │   ├── index.html │   ├── assets  │   ├~└── ... │ └── v12_final      ├── index.html     ├── assets      ├── modules      └── docs\const fs =.txt"
"14/05/2026 02:04:45","19,01","Documento da parte di Simone Azzali.pdf","G:\Il mio Drive\External Opinion  │ ├── v11_stable  │   ├── index.html │   ├── assets  │   ├~└── ... │ └── v12_final      ├── index.html     ├── assets      ├── modules      └── docs\Documento da parte di Simone Azzali.pdf"
"14/05/2026 01:35:17","0","Visual Studio Code.lnk","C:\Users\simone\Desktop\Visual Studio Code.lnk"
"14/05/2026 01:29:40","0","gemini-code-1778714975271.js","C:\Users\simone\Downloads\gemini-code-1778714975271.js"
"14/05/2026 01:10:16","0","gemini-code-1778713816272.txt","C:\Users\simone\Downloads\gemini-code-1778713816272.txt"
"14/05/2026 01:01:54","0","gemini-code-1778713314185.txt","C:\Users\simone\Downloads\gemini-code-1778713314185.txt"
"14/05/2026 00:31:47","19,01","Agentic_Design_Patterns.pdf","G:\Il mio Drive\External Opinion  │ ├── v11_stable  │   ├── index.html │   ├── assets  │   ├~└── ... │ └── v12_final      ├── index.html     ├── assets      ├── modules      └── docs\Agentic_Design_Patterns.pdf"
"13/05/2026 14:25:27","0,01","ExternalOpinion_v13_Bologna28323.pdf","G:\Il mio Drive\External Opinion  │ ├── v11_stable  │   ├── index.html │   ├── assets  │   ├~└── ... │ └── v12_final      ├── index.html     ├── assets      ├── modules      └── docs\ExternalOpinion_v13_Bologna28323.pdf"
"10/05/2026 21:01:26","0,01","!DOCTYPE.txt","G:\Il mio Drive\External Opinion  │ ├── v11_stable  │   ├── index.html │   ├── assets  │   ├~└── ... │ └── v12_final      ├── index.html     ├── assets      ├── modules      └── docs\!DOCTYPE.txt"
"10/05/2026 20:26:30","0,75","Audio da Simone Azzali","G:\Il mio Drive\External Opinion  │ ├── v11_stable  │   ├── index.html │   ├── assets  │   ├~└── ... │ └── v12_final      ├── index.html     ├── assets      ├── modules      └── docs\Audio da Simone Azzali"
"10/05/2026 19:57:48","0,24","Perizia (1).pdf","G:\Il mio Drive\External Opinion  │ ├── v11_stable  │   ├── index.html │   ├── assets  │   ├~└── ... │ └── v12_final      ├── index.html     ├── assets      ├── modules      └── docs\Perizia (1).pdf"
"10/05/2026 16:35:18","0","Qwen_html_20260510_r702yrp4o.html","C:\Users\simone\Downloads\Qwen_html_20260510_r702yrp4o.html"
"10/05/2026 16:17:21","0,06","!DOCTYPE html.txt","C:\Users\simone\Desktop\!DOCTYPE html.txt"
"10/05/2026 10:54:26","0","External Opinion v12.0 - Database Storico Analisi.gsheet","G:\Il mio Drive\External Opinion v12.0 - Database Storico Analisi.gsheet"
"10/05/2026 10:46:03","0","External Opinion v12.0 FINAL - Blueprint di Sistema.gdoc","G:\Il mio Drive\External Opinion v12.0 FINAL - Blueprint di Sistema.gdoc"
"10/05/2026 08:02:33","0,01","server (2).js","C:\Users\simone\Downloads\server (2).js"
"10/05/2026 08:01:37","0,01","server (1).js","C:\Users\simone\Downloads\server (1).js"
"10/05/2026 07:56:25","0","package.json","C:\Users\simone\Desktop\simone.AI\package.json"
"10/05/2026 07:56:25","0,01","server.js","C:\Users\simone\Desktop\simone.AI\server.js"
"10/05/2026 07:53:21","0","package.json","C:\Users\simone\Downloads\package.json"
"10/05/2026 07:53:01","0,01","server.js","C:\Users\simone\Downloads\server.js"
"10/05/2026 07:40:41","0","gemini-code-1778391532595.js","C:\Users\simone\Desktop\simone.AI\gemini-code-1778391532595.js"
"10/05/2026 07:39:37","0","gemini-code-1778391532595.js","C:\Users\simone\Downloads\gemini-code-1778391532595.js"
"10/05/2026 07:34:18","0","Qwen__20260510_272i25ehs.txt","C:\Users\simone\Downloads\Qwen__20260510_272i25ehs.txt"
"10/05/2026 07:32:05","0","Qwen_javascript_20260510_9i9bbly18.js","C:\Users\simone\Downloads\Qwen_javascript_20260510_9i9bbly18.js"
"10/05/2026 07:22:30","0","Qwen_javascript_20260510_3hqrmql5r.js","C:\Users\simone\Downloads\Qwen_javascript_20260510_3hqrmql5r.js"
"10/05/2026 06:41:40","0","gemini-code-1778385838502.txt","C:\Users\simone\Downloads\gemini-code-1778385838502.txt"
"10/05/2026 05:40:31","0","gemini-code-1778384430802.txt","C:\Users\simone\Downloads\gemini-code-1778384430802.txt"
"10/05/2026 05:17:08","0","gemini-code-1778383027124.txt","C:\Users\simone\Downloads\gemini-code-1778383027124.txt"
"10/05/2026 02:02:30","6,67","Claude Setup (2).exe","C:\Users\simone\Downloads\Claude Setup (2).exe"
"08/05/2026 20:53:02","0","External.txt","G:\Il mio Drive\External Opinion  │ ├── v11_stable  │   ├── index.html │   ├── assets  │   ├~└── ... │ └── v12_final      ├── index.html     ├── assets      ├── modules      └── docs\External.txt"
"08/05/2026 16:42:22","0,02","index.html","C:\Users\simone\OneDrive\index.html"
"08/05/2026 16:30:43","0,01","codicesimone.html","C:\Users\simone\OneDrive\codicesimone.html"
"08/05/2026 16:21:19","0","External Opinion v12.1 - Modello Master.gdoc","G:\Il mio Drive\External Opinion v12.1 - Modello Master.gdoc"
"08/05/2026 16:19:54","0","External Opinion — index.html VERSIONE FINALE v10.1","G:\Il mio Drive\External Opinion — index.html VERSIONE FINALE v10.1"
"08/05/2026 16:19:54","0","index_FINALE_v10.1.html","C:\ExternalOpinion_Agent\assets\canonical\DRIVE_EXTERNALOPINION\TECNICO\landing\index_FINALE_v10.1.html"
"08/05/2026 16:16:12","0,01","gemini-code-1778249437577.html","C:\Users\simone\Downloads\gemini-code-1778249437577.html"
"08/05/2026 16:09:45","0,02","gemini-code-1778249366598.html","C:\Users\simone\Downloads\gemini-code-1778249366598.html"
"08/05/2026 16:02:05","0,01","gemini-code-1778248896316.html","C:\Users\simone\Downloads\gemini-code-1778248896316.html"
"08/05/2026 15:45:46","0","External Opinion — Documento Fondativo v1.0.gdoc","G:\Il mio Drive\External Opinion — Documento Fondativo v1.0.gdoc"
"08/05/2026 15:35:37","0","EXTERNAL OPINION v12.2 - Master System File Completo.gdoc","G:\Il mio Drive\EXTERNAL OPINION v12.2 - Master System File Completo.gdoc"
"08/05/2026 15:29:37","0","gemini-code-1778246929116.html","C:\Users\simone\Downloads\gemini-code-1778246929116.html"
"08/05/2026 15:24:28","0","External Opinion v12.0 - Modello e Programma Integrale.gdoc","G:\Il mio Drive\External Opinion v12.0 - Modello e Programma Integrale.gdoc"
"08/05/2026 15:20:48","0,01","gemini-code-1778246443707.py","C:\Users\simone\Downloads\gemini-code-1778246443707.py"
"08/05/2026 15:05:49","0","External Opinion v12.0 - Modello Sorgente.gdoc","G:\Il mio Drive\External Opinion v12.0 - Modello Sorgente.gdoc"
"08/05/2026 14:42:41","0,01","gemini-code-1778244134255.html","C:\Users\simone\Downloads\gemini-code-1778244134255.html"
"08/05/2026 14:39:53","0","gemini-code-1778243783429.html","C:\Users\simone\Downloads\gemini-code-1778243783429.html"
"08/05/2026 14:33:49","0,01","gemini-code-1778243622730.html","C:\Users\simone\Downloads\gemini-code-1778243622730.html"
"08/05/2026 14:01:12","0,02","Qwen_html_20260508_j6d5c5wj8.html","C:\Users\simone\Downloads\Qwen_html_20260508_j6d5c5wj8.html"
"08/05/2026 13:54:11","0,01","gemini-code-1778241226783.html","C:\Users\simone\Downloads\gemini-code-1778241226783.html"
"08/05/2026 13:52:55","0","DOCUMENTO FONDATIVO EXTERNAL OPINION V12.0.gdoc","G:\Il mio Drive\DOCUMENTO FONDATIVO EXTERNAL OPINION V12.0.gdoc"
"08/05/2026 13:50:10","0,01","gemini-code-1778240999151.html","C:\Users\simone\Downloads\gemini-code-1778240999151.html"
"08/05/2026 13:19:42","0,04","index-2.html","G:\Il mio Drive\Consulenza immobiliare\index-2.html"
"08/05/2026 13:19:42","0,04","index (1).html","G:\Il mio Drive\Consulenza immobiliare\index (1).html"
"08/05/2026 13:19:42","0,04","index-3.html","G:\Il mio Drive\Consulenza immobiliare\index-3.html"
"08/05/2026 13:19:42","0,04","index (2).html","G:\Il mio Drive\Consulenza immobiliare\index (2).html"
"08/05/2026 13:19:42","0,05","external-opinion-v11.html","G:\Il mio Drive\Consulenza immobiliare\external-opinion-v11.html"
"08/05/2026 13:19:42","0,05","external-opinion-v11-1.html","G:\Il mio Drive\Consulenza immobiliare\external-opinion-v11-1.html"
"08/05/2026 13:19:41","0,05","external-opinion-v11 (1).html","G:\Il mio Drive\Consulenza immobiliare\external-opinion-v11 (1).html"
"08/05/2026 13:19:41","0,05","external-opinion-v11-2.html","G:\Il mio Drive\Consulenza immobiliare\external-opinion-v11-2.html"
"08/05/2026 13:19:41","0,05","external-opinion-v11 (2).html","G:\Il mio Drive\Consulenza immobiliare\external-opinion-v11 (2).html"
"08/05/2026 13:19:41","0,05","external-opinion-v11-3.html","G:\Il mio Drive\Consulenza immobiliare\external-opinion-v11-3.html"
"08/05/2026 13:19:41","0,05","external-opinion-v11-4.html","G:\Il mio Drive\Consulenza immobiliare\external-opinion-v11-4.html"
"08/05/2026 13:19:41","0,05","external-opinion-v11-5.html","G:\Il mio Drive\Consulenza immobiliare\external-opinion-v11-5.html"
"08/05/2026 13:19:40","0","README.md","G:\Il mio Drive\Consulenza immobiliare\README.md"
"08/05/2026 13:19:40","0","index.html","G:\Il mio Drive\Consulenza immobiliare\index.html"
"08/05/2026 13:19:40","0","README (1).md","G:\Il mio Drive\Consulenza immobiliare\README (1).md"
"08/05/2026 13:19:40","0","index (3).html","G:\Il mio Drive\Consulenza immobiliare\index (3).html"
"08/05/2026 13:19:40","0","README (2).md","G:\Il mio Drive\Consulenza immobiliare\README (2).md"
"08/05/2026 13:19:39","0","index (4).html","G:\Il mio Drive\Consulenza immobiliare\index (4).html"
"08/05/2026 13:19:39","0","README (3).md","G:\Il mio Drive\Consulenza immobiliare\README (3).md"
"08/05/2026 13:19:39","0","index (5).html","G:\Il mio Drive\Consulenza immobiliare\index (5).html"
"08/05/2026 13:19:39","0","External_Opinion_v12.txt","G:\Il mio Drive\Consulenza immobiliare\External_Opinion_v12.txt"
"08/05/2026 12:50:19","0","Modello Completo v12 - External Opinion System - Simone Azzali.gdoc","G:\Il mio Drive\Modello Completo v12 - External Opinion System - Simone Azzali.gdoc"
"08/05/2026 12:47:37","6,67","Claude Setup (1).exe","C:\Users\simone\Downloads\Claude Setup (1).exe"
"08/05/2026 12:47:30","6,67","Claude Setup.exe","C:\Users\simone\Downloads\Claude Setup.exe"
"08/05/2026 12:44:03","0","index (6).html","G:\Il mio Drive\Consulenza immobiliare\index (6).html"
"08/05/2026 12:32:34","0,03","Qwen_html_20260508_goofsbj6n.html","C:\Users\simone\Downloads\Qwen_html_20260508_goofsbj6n.html"
"08/05/2026 03:46:14","0","External Opinion — index.html VERSIONE LIVE con pagamenti","G:\Il mio Drive\External Opinion — index.html VERSIONE LIVE con pagamenti"
"08/05/2026 00:12:25","0,05","Qwen_html_20260508_pxd4jx9ql.html","C:\Users\simone\Downloads\Qwen_html_20260508_pxd4jx9ql.html"
"08/05/2026 00:00:38","0,04","index-v3-pagamento (1).html","C:\Users\simone\Downloads\index-v3-pagamento (1).html"
"07/05/2026 23:59:17","0,02","gemini-code-1778191145435.html","C:\Users\simone\Downloads\gemini-code-1778191145435.html"
"07/05/2026 23:58:31","0,02","gemini-code-1778191109114.html","C:\Users\simone\Downloads\gemini-code-1778191109114.html"
"07/05/2026 23:58:14","0,01","gemini-code-1778191091690.html","C:\Users\simone\Downloads\gemini-code-1778191091690.html"
"07/05/2026 23:57:58","0,01","gemini-code-1778191077967.html","C:\Users\simone\Downloads\gemini-code-1778191077967.html"
"07/05/2026 23:57:43","0,01","gemini-code-1778191062543.html","C:\Users\simone\Downloads\gemini-code-1778191062543.html"
"07/05/2026 23:56:36","0,01","gemini-code-1778190994738.html","C:\Users\simone\Downloads\gemini-code-1778190994738.html"
"07/05/2026 23:55:40","0,01","gemini-code-1778190939074.html","C:\Users\simone\Downloads\gemini-code-1778190939074.html"
"07/05/2026 23:46:49","0,01","gemini-code-1778190387873.html","C:\Users\simone\Downloads\gemini-code-1778190387873.html"
"07/05/2026 22:25:53","0,04","index-v3-pagamento.html","C:\Users\simone\Downloads\index-v3-pagamento.html"
"07/05/2026 22:15:08","0,02","Qwen_html_20260507_ykvwl44vk.html","C:\Users\simone\Downloads\Qwen_html_20260507_ykvwl44vk.html"
"07/05/2026 22:13:39","0,02","Qwen_html_20260507_8p9rpr5mp.html","C:\Users\simone\Downloads\Qwen_html_20260507_8p9rpr5mp.html"
"07/05/2026 22:12:00","0,01","Qwen_html_20260507_t4xxikepx.html","C:\Users\simone\Downloads\Qwen_html_20260507_t4xxikepx.html"
"07/05/2026 21:58:55","0,03","index.html 7.txt","C:\Users\simone\Desktop\index.html 7.txt"
"05/05/2026 23:53:06","0,02","Qwen_html_20260505_jfi37mbs9.html","C:\Users\simone\Downloads\Qwen_html_20260505_jfi37mbs9.html"
"05/05/2026 23:17:57","0,01","Qwen_html_20260505_tsln2bqhi.html","C:\Users\simone\Downloads\Qwen_html_20260505_tsln2bqhi.html"
"05/05/2026 23:07:38","0","Qwen_javascript_20260505_36q7t35tk.js","C:\Users\simone\Downloads\Qwen_javascript_20260505_36q7t35tk.js"
"05/05/2026 23:06:12","0","Qwen_text_20260505_prhokm7aj.txt","C:\Users\simone\Downloads\Qwen_text_20260505_prhokm7aj.txt"
"02/05/2026 23:18:42","0","External Opinion — index.html (versione live)","G:\Il mio Drive\External Opinion — index.html (versione live)"
"02/05/2026 23:18:42","0","index_versione-live.html","C:\ExternalOpinion_Agent\assets\canonical\DRIVE_EXTERNALOPINION\TECNICO\landing\index_versione-live.html"
"02/05/2026 13:52:39","0,01","index (7).html","G:\Il mio Drive\Consulenza immobiliare\index (7).html"
"01/05/2026 21:35:40","0","Consulenza immobiliareAI Simone Azzali.txt","C:\Users\simone\Desktop\Consulenza immobiliareAI Simone Azzali.txt"
"01/05/2026 04:05:07","0","ExternalOpinion_v4_Code.gdoc","G:\Il mio Drive\ExternalOpinion_v4_Code.gdoc"
"01/05/2026 03:36:08","0,01","!DOCTYPE.txt","C:\ExternalOpinion_Agent\assets\canonical\DRIVE_EXTERNALOPINION\OPERATIVO\grezzi\!DOCTYPE.txt"
"01/05/2026 03:36:08","0,01","!DOCTYPE.txt","G:\Il mio Drive\!DOCTYPE.txt"
